X1,X2,X3,Y
0.9934283060224653,1.0733620810448499,-2.3916414881915506,0
-0.2765286023423693,1.6823535791047033,-0.8990625344306593,0
1.295377076201385,3.249153729525831,0.007865549577274748,0
3.0460597128160507,3.161406156104709,0.07047089064711308,0
-0.46830674944667194,-4.133008103871273,-0.6750982072188655,1
-0.4682739138983611,-2.8134751197453682,0.9342748985212481,1
3.158425631014783,1.5451058016259793,-1.6014306440738917,0
1.5348694583058176,1.5413578527366263,-0.21356922753194024,0
-0.9389487718699042,1.5451430589181436,0.1804434475678483,0
1.0851200871719293,11.558194471964164,0.7716582510881236,0
-0.9268353856249245,1.712671532079501,1.0674223171333348,0
-0.9314595071405137,3.4066969205417967,-1.6869631377568037,0
0.48392454313206823,2.862005290479607,-2.3011712561034336,0
-3.826560489315596,1.954173753917394,1.9165152328477637,0
-3.4498356650260655,-0.9458077339210369,0.4984710179693875,0
-1.1245750584819454,2.276907661479802,-1.1227298048348304,0
-2.0256622406688476,-2.3184756436127154,2.3267279632837843,1
0.6284946651905478,-0.7104558202200266,0.173511951439288,1
-1.8160481510424218,-1.4560906434873104,1.7689457760957397,1
-2.824607402670583,0.24562241815896768,0.10127772211516342,0
2.931297537843108,6.943975700020526,3.0911218873229807,0
-0.4515526009730713,-5.601795577775244,2.6330112636648066,1
0.13505640937584767,2.0587805711235405,-0.3734462227186103,0
-2.8494963724269136,-4.838147613568955,1.457356426431533,1
-1.0887654490503653,-1.4157955973683003,0.9680639243777214,1
0.22184517941973217,3.2668517909020984,2.052947336298523,0
-2.3019871548446056,0.1928400572863883,-1.4473851908701567,0
0.7513960366913439,-3.2332343337879186,1.029077189997659,1
-1.20127737983761,-2.145911127779905,1.5876367302743817,1
-0.5833874995865536,2.0387932468040275,-2.6381092296346713,0
-1.2034132244587938,-2.1910998951514102,-1.7748877689986626,0
3.7045563690178756,0.6493757687459246,-3.058848266640151,1
-0.026994449475867842,0.13671551971144136,-0.4041102516668367,0
-2.1154218579118007,-1.9548010428174512,1.0763133836939436,1
1.645089824206378,6.431832267975977,2.2535355781440423,0
-2.4416872999420445,1.9017570669540338,0.11114217062966278,0
0.4177271900095108,-6.075427759972822,2.4429233183569377,1
-3.919340247759551,0.5593629443082829,-2.070152187322337,0
-2.656372097796861,-1.985359394305164,-2.555073659032732,0
0.39372247173824704,2.5573000043886718,-0.08332154834492816,0
1.4769331599908209,-2.377562215298102,0.576098173408961,1
0.342736562379941,-0.34420932440069707,-0.04904212214113966,1
-0.23129656477648106,1.5149618369413713,-3.101163150059815,0
-0.6022073911785776,2.5972655825103645,-0.1336800592691826,0
-2.9570439807348547,-3.6008892211673285,-1.9567042507572798,0
-1.4396884167894173,-1.003503707522845,1.0045088232450576,1
-0.921277541919575,-1.4248359334828686,0.5498973691452724,1
2.1142444524378314,-1.9599876977211357,-1.409819679491033,1
0.6872365791369228,5.296362720843291,-0.7708003760050404,0
-3.526080310725468,1.2149451328828667,-1.5888202828334275,0
0.64816793878959,-3.7826518630051353,-0.09401864590975781,1
-0.7701645608326331,2.753585841164328,1.4327134807518573,0
-1.3538440006119175,6.3664685910379,-1.4785890695033155,0
1.2233525776817358,3.0973957816534403,0.7560697732767666,0
2.061999044991902,-4.558109897862041,-0.7953864275586612,1
1.8625602382323971,-1.4527022185987541,-1.1893092483935161,1
-1.678435046445277,3.8007334475598684,-0.16054553993183673,0
-0.6184247517024292,-2.123008396856342,-1.5528634836290611,1
0.6625268628071279,1.3314582844386853,-0.8304739580207731,0
1.9510902542447184,2.3239021602880103,-1.7968168388832728,0
-0.9583484756905799,-2.780791414734249,2.947087699374584,1
-0.37131795332763423,-0.17857606818540023,0.052895327957592914,0
-2.2126699480120564,-9.723802020207218,-1.0495882619888783,1
-2.3924132481613416,-3.0731629240028697,0.32096986610133305,1
1.625051644788396,-0.7577044541794808,-0.16849207453624473,1
2.712480057141646,-3.7433495458945485,-0.33145439929983445,1
-0.1440202431606677,4.897233911794906,0.9212500500651378,0
2.0070657957840483,-4.290424133881898,1.1362615650709578,1
0.7232720500952683,-1.3201334600909513,-0.7957517214157912,1
-1.2902395092102485,0.392221731858274,-0.86372736096702,0
0.7227912110168279,4.323819867198346,-0.412577545727466,0
3.0760731329319384,-4.307586453538319,-3.452881747103377,1
-0.07165207821990308,3.489491256464879,-2.2727865932978286,0
3.1292873116280124,0.030699183058761147,2.050311401166787,1
-5.239490208179489,-2.944525953143853,2.4674515702519253,1
1.6438050087504477,1.3863104227898122,-0.3735540593345675,0
0.17409413647634245,0.5971790867204101,0.8648354445836497,0
-0.5980147009317349,-1.8006506314763842,0.46687523181530416,1
0.1835215530710046,0.20940625497005674,4.618321212682856,1
-3.9751378292017856,-1.1559407905852805,1.6793623671518652,0
-0.43934377567502386,0.34055203575374415,-0.1918763872211498,0
0.7142251430234928,1.98639202356314,-1.4333106609006387,0
2.955788089483032,4.758050448436056,-2.4096694803863588,0
-1.0365404365472948,-3.713446496480547,0.3051954538008347,1
-1.6169872057863752,6.3991001239688,-1.134526117926455,0
-1.003514087169073,-5.856263398567505,-2.133380564396511,1
1.8308042354041483,-0.45535528510674994,-0.9698593263637898,1
0.6575022193193689,1.7649516194537296,-1.6223220054215926,0
-1.0595204075340776,0.8429756032050979,2.530712452608847,0
1.0265348662267122,-1.8680985594617814,1.3224596354241758,1
0.19415509869608077,-0.6243667510718256,-0.011958961974926057,1
1.9372899810657784,-1.4790028039764984,2.2199162083350386,1
-1.4041061877547047,-1.7680942708326346,0.11605246147142745,1
-0.6553242931955364,2.548806291063074,-1.2919263019923954,0
-0.7842163062643153,1.071046457895142,2.284686115904486,0
-2.927029896264237,-2.0787287857819625,0.8083650655269881,1
0.5922405541291521,2.6987996262997522,-1.5558692314896847,0
0.5221105443597787,0.921898562629828,-0.2855080171254123,0
0.01022691328492178,2.4385863565168804,-1.3134273800771359,0
-0.46917426675029383,1.8888865257708367,-2.074199596446504,0
-2.8307414841008285,-2.486985032766217,1.389266321297462,1
-0.8412906455307181,-1.6805431205909087,2.8641249607051957,1
-0.685429033053539,2.2418808153697856,-2.0978513607287117,0
-1.6045545384432378,1.8311107963003945,0.8444538550358562,0
-0.32257142333201827,-0.0627047818924444,-0.9759638536827404,0
0.8081017136290768,0.35198214992634597,-0.7306880756470441,0
3.7723718024210604,3.8329946873652747,-0.8885908863583037,0
0.3491556256636779,-1.77471416650749,-1.295986154519724,1
0.5151007814455287,1.6412921435101138,0.07278244191724048,0
-0.14889183153233443,-0.6065779573016822,-1.2464251746165567,0
-3.837542430598083,-0.6530436096816609,0.40568523866975825,0
-0.053027750898433756,3.2963305559615703,-0.07535716417370543,0
0.12046041988205287,2.4762490469640897,-0.3584220702996146,0
4.926484224970572,2.4405289080019155,-1.3613454930623967,1
-0.38472192956224505,3.916436421462987,-0.8651569958524992,0
0.6030946846672249,0.06301152489827715,1.1330868387386341,1
-0.06942353941048662,2.0458589138848917,0.7513757814365711,0
-2.337356075239064,-0.9308002697803681,-1.4663328671978266,0
2.285645629030041,0.9724990574653263,0.1489984581438388,1
1.5038660653735483,-0.39042916310305376,1.1270806850576836,1
1.5820638940860938,0.2909878949781546,-2.5041079216820576,0
-1.8187749095894779,1.7854710763107409,0.8150402885699026,0
2.8055886218721984,-2.4546620497004175,-0.9939356384187701,1
-2.8037021255845618,6.27716182705638,0.8558980028897389,0
1.1737141876005406,-3.018052144499106,-1.1448887348137753,1
4.380911251619957,-3.6425658383631965,-2.7073231509967783,1
-1.9810726502613767,3.4743326205002036,-2.441313656824744,0
-1.1325954592055438,2.374988081888808,0.07212741999207299,0
0.19930273017528244,1.8723594511564654,0.3895837525822228,0
-1.0069513082323984,1.8850365277928396,-1.3564749376566128,0
-3.1013268621322654,-0.03674031854074387,0.9578886881660609,0
0.13712594961205465,-2.6917631144574945,-2.4922800934034397,1
-2.1246074274522098,0.227413674581179,-0.09911969797097486,0
0.9471848612703632,-2.031485134536335,-1.816524299643685,1
-1.8388484684676063,2.9253592002532534,-0.9777541617032388,0
3.099868810035079,-0.44117214450641595,0.07109800697462103,1
-1.5665065846724742,-2.4764915903775346,-1.2906200479259287,1
-0.6441230324113512,-0.9641575249589803,-0.576833316344738,0
1.6270344347393395,1.238794362826873,1.5094392138216608,1
-2.4617286328679104,-1.6911736584119241,-0.8653378042847231,0
0.45491986920825883,-2.4666611866992945,1.2535381680977127,1
2.614285508564856,0.7310616344757369,-1.6945602819864272,0
-3.214966469122455,0.7348997133261683,0.7947062668729241,0
0.3692677170646084,-1.5208295261133893,2.1623529309868506,1
0.5197655884968471,-1.4131149168549684,-3.707466750190934,0
1.5636457435546207,0.6961498120729088,-1.1953428832057151,0
-2.473901421756164,-4.344253024491972,0.86560819077081,1
-2.6409132261685526,-4.222391323129665,-0.304568079064489,1
1.0438831312337953,-2.1553326637573083,0.5567188100569632,1
0.5939693464663721,-0.6403414551355417,-0.9059777800737309,1
0.5009857006917531,0.9327226967940138,0.12988468120934987,0
0.6928964189939514,4.426068650848656,-0.23351585308811923,0
-1.3600494431569816,2.5729788696060583,1.751673092489711,0
0.4645073943220071,-0.47981558989028134,0.38163126495181965,1
0.5861449465973625,-0.05704862370806649,0.5064039931128033,1
-1.4287028360527356,-3.0075880939134265,-0.6178154491837011,1
3.731549022289513,-0.05553940797716979,-0.7314093361087404,1
0.947665841823575,-0.865975916760415,-0.6488372817294313,1
-2.382606994405297,0.9681556810142684,0.5916782135674452,0
1.3131072172676594,-2.4816928306569688,-0.6314767212303944,1
-1.9493633404546429,1.5580395427235167,0.43466228534461937,0
1.574169207484904,4.598216739007733,3.113101197968158,0
2.317191158014808,-0.32628044537057277,1.3066870551475385,1
-1.641364636703421,1.2051351662968244,-0.48903529825176173,0
1.9267522584886436,2.0704319751333378,1.8018208832459173,1
0.8255618538729966,-1.2036614156575087,-0.6121130595323271,1
1.64412031998898,0.6722774454312503,-3.057186802766781,0
3.7935859653078947,0.03777720234538458,-1.512129466376106,1
-0.490776232005741,0.29302829564649513,-2.8061878815387837,0
-1.5074723287149792,-2.3190293515663996,-0.527270226061963,1
-1.7790288592510466,0.07353052277682814,0.02762756878432755,0
-1.6316205699308766,1.4939948737363493,2.514655968412924,0
-0.1542034188282084,4.353430823385125,0.49039106064624394,0
0.6823039496332878,2.8778124782556205,-0.3286507932132964,0
0.5533815986600381,6.459547372534669,1.2441083717752337,0
1.6543664980720476,-2.3020426886641485,-3.316702963511828,1
0.02600378375581404,2.6169619101620345,0.3534218371628489,0
2.9070681543146337,0.5500260172150553,1.1562977908304504,1
-0.5293136664759122,6.569408799653017,-2.217879368669762,0
5.440338333179238,-2.424894856065454,1.7156310648103936,1
1.2513346955300124,-2.519165526542328,0.5077446112416212,1
-1.714315112832565,-1.7981779363320665,-0.6229318708512019,0
-2.1417849961222246,-6.371687172929421,0.9491727991594272,1
0.9649448304863706,-1.5772650650422833,3.406039286706594,1
-0.4469255706517018,-2.2773979846610937,0.2727993825877427,1
1.428000988184184,0.4511813594286229,0.37233087945050414,1
0.9464752491470897,1.0252679273314782,-0.6890413493103662,0
-0.14565782531374555,5.628512517647659,-1.2747665541971878,0
-1.69358743613681,2.851271514558151,1.2455037248163685,0
-3.0296944493717293,-1.7307109669872092,-1.2841257388633007,0
-0.8930299041340422,-2.6952440140450737,0.1073493558290887,1
1.7127975886469446,1.4757575145195172,-0.716486170147675,0
0.4281874882604079,-3.9606996210619263,0.7184697386195877,1
-2.491477557423976,5.494376297563061,0.5004931579304224,0
0.346361851702364,3.5383203621638613,1.5563099163868488,0
0.7706347594576736,-1.4075269563141144,-0.7650245982821205,1
-1.767714872402266,-5.139403587272632,-0.4048124029400569,1
0.3074502118910558,4.061617122496239,-1.468145573673461,0
0.11641743689199979,-0.34361953575785364,-0.6664398901141674,0
-2.285940595661246,3.7134489359203853,0.5659507395672783,0
